,Coin,Timestamp,Datetime,Last/Open,High/Low,Vol-USDT-24h,Open-24h,High-24h,Low-24h,Close-Last,Vol-Ccy-24h,Vol-Num-24h
140,CSPR-BTC,1679327165709,2023-03-20 23:46:05.709,-4.1207000000,4.9345000000,118876.3027538825,0.0000013590,0.0000013610,0.0000012970,0.0000013030,4.2553579281,3200281.5899999999
141,CSPR-USDC,1679327160016,2023-03-20 23:46:00.016,-2.5867000000,6.6797000000,133726.8464079960,0.0375000000,0.0383300000,0.0359300000,0.0365300000,134155.7082233760,3606277.3664000002
142,CSPR-USDT,1679327160913,2023-03-20 23:46:00.913,-2.5415000000,6.9689000000,1470235.8674685394,0.0373800000,0.0382200000,0.0357300000,0.0364300000,1470235.8674685394,39684421.4408290014
143,CTC-BTC,1679327160017,2023-03-20 23:46:00.017,-2.4028000000,7.0890000000,8386.9827731277,0.0000141500,0.0000142000,0.0000132600,0.0000138100,0.3002247951,21958.1676000000
144,CTC-USDT,1679327166007,2023-03-20 23:46:06.007,-1.5464000000,8.2192000000,81140.2772941570,0.3880000000,0.3950000000,0.3650000000,0.3820000000,81140.2772941570,211867.1180880000
145,CTXC-USDT,1679327160007,2023-03-20 23:46:00.007,-2.1739000000,8.9971000000,956105.7649628127,0.2530000000,0.2641000000,0.2423000000,0.2475000000,956105.7649628127,3785032.9957209998
146,CVC-BTC,1679327165705,2023-03-20 23:46:05.705,0.0000000000,15.2672000000,927417.6341014237,0.0000040000,0.0000045300,0.0000039300,0.0000040000,33.1983237244,8276730.7640000004
147,CVC-USDT,1679327161706,2023-03-20 23:46:01.706,0.6346000000,14.5756000000,3953912.9565953589,0.1103000000,0.1242000000,0.1084000000,0.1110000000,3953912.9565953589,35032929.2777910009
148,CVP-USDT,1679327160014,2023-03-20 23:46:00.014,-6.2500000000,8.2370000000,345899.0434823653,0.5184000000,0.5243000000,0.4844000000,0.4860000000,345899.0434823653,688241.7320760000
149,CVT-USDT,1679327164813,2023-03-20 23:46:04.813,7.9137000000,10.8647000000,15075.5555616254,0.0013900000,0.0015000000,0.0013530000,0.0015000000,15075.5555616254,10596718.7095379997
150,CVX-USDT,1679327160810,2023-03-20 23:46:00.810,0.1773000000,5.8182000000,131712.3250166500,5.6400000000,5.8200000000,5.5000000000,5.6500000000,131712.3250166500,23246.3427640000
151,DAI-USDT,1679327161912,2023-03-20 23:46:01.912,-0.0100000000,0.6762000000,384669.0072906952,0.9966000000,0.9975000000,0.9908000000,0.9965000000,384669.0072906952,386128.7513650000
152,DAO-USDT,1679327165411,2023-03-20 23:46:05.411,-5.4701000000,7.3378000000,294221.7232059900,1.7550000000,1.7700000000,1.6490000000,1.6590000000,294221.7232059900,172671.9019100000
153,DASH-BTC,1679327166012,2023-03-20 23:46:06.012,0.1928000000,8.0849000000,235305.2343332936,0.0020750000,0.0021390000,0.0019790000,0.0020790000,8.4231084855,4128.9263810000
154,DASH-ETH,1679327165708,2023-03-20 23:46:05.708,3.4591000000,6.0510000000,33500.7911564275,0.0318000000,0.0333000000,0.0314000000,0.0329000000,18.7850390901,582.9748140000
155,DASH-USDC,1679327164309,2023-03-20 23:46:04.309,1.6611000000,6.8338000000,405625.5397591618,57.1900000000,59.2500000000,55.4600000000,58.1400000000,406926.3803160000,7061.0263000000
156,DASH-USDT,1679327165913,2023-03-20 23:46:05.913,1.7006000000,7.0109000000,5789627.9130738499,57.0400000000,59.0700000000,55.2000000000,58.0100000000,5789627.9130738499,100962.7245210000
157,DCR-BTC,1679327161709,2023-03-20 23:46:01.709,-5.2632000000,5.5556000000,5905.1380982975,0.0007600000,0.0007600000,0.0007200000,0.0007200000,0.2113833930,283.1957000000
158,DCR-USDT,1679327162824,2023-03-20 23:46:02.824,-2.9538000000,6.1447000000,79389.6635358457,20.9900000000,21.4200000000,20.1800000000,20.3700000000,79389.6635358457,3836.4441058100
159,DEP-USDC,1679327165007,2023-03-20 23:46:05.007,-2.9178000000,4.1209000000,9836.9195143326,0.0037700000,0.0037900000,0.0036400000,0.0036600000,9868.4665018970,2658794.4654999999
160,DEP-USDT,1679327160014,2023-03-20 23:46:00.014,-2.6596000000,6.7797000000,2218337.3153104153,0.0037600000,0.0037800000,0.0035400000,0.0036600000,2218337.3153104153,604331725.6534680128
161,DEVT-USDT,1679327160647,2023-03-20 23:46:00.647,-0.6424000000,6.4906000000,101956.8537203064,0.0093400000,0.0096800000,0.0090900000,0.0092800000,101956.8537203064,10981925.0105220005
162,DGB-BTC,1679327160812,2023-03-20 23:46:00.812,-0.8333000000,4.0000000000,10131.4840498939,0.0000003600,0.0000003640,0.0000003500,0.0000003570,0.3626718696,1017132.0500000000
163,DGB-USDT,1679327164411,2023-03-20 23:46:04.411,0.5025000000,5.6250000000,196508.0821033084,0.0099500000,0.0101400000,0.0096000000,0.0100000000,196508.0821033084,19699653.5629479997
164,DHT-USDT,1679327161007,2023-03-20 23:46:01.007,-1.9868000000,10.3496000000,4897.1608632102,0.1510000000,0.1610000000,0.1459000000,0.1480000000,4897.1608632102,31810.2953820000
165,DIA-USDT,1679327162306,2023-03-20 23:46:02.306,-4.3702000000,6.4865000000,58885.0698593810,0.3890000000,0.3940000000,0.3700000000,0.3720000000,58885.0698593810,153280.8070870000
166,DMD-USDT,1679327164544,2023-03-20 23:46:04.544,-1.2759000000,6.3333000000,205865.4237935800,6.2700000000,6.3800000000,6.0000000000,6.1900000000,205865.4237935800,33517.5167150000
167,DNA-USDT,1679327160010,2023-03-20 23:46:00.010,-7.8856000000,10.2308000000,35787.6078338991,0.0001433000,0.0001433000,0.0001300000,0.0001320000,35787.6078338991,266782367.1231000125
168,DOGE-BTC,1679327165313,2023-03-20 23:46:05.313,-3.6630000000,4.9808000000,535196.0813858105,0.0000027300,0.0000027400,0.0000026100,0.0000026300,19.1581571371,7159110.7300000004
169,DOGE-ETH,1679327166005,2023-03-20 23:46:06.005,-0.4785000000,2.9056000000,430860.1987255413,0.0000418000,0.0000425000,0.0000413000,0.0000416000,241.5980457785,5781018.3629999999
170,DOGE-USDC,1679327164009,2023-03-20 23:46:04.009,-1.6520000000,5.3687000000,1622821.7263332591,0.0750600000,0.0767400000,0.0728300000,0.0738200000,1628026.1134124999,21768929.7300000004
171,DOGE-USDT,1679327166106,2023-03-20 23:46:06.106,-1.6041000000,5.4568000000,24352010.3104200810,0.0748100000,0.0765300000,0.0725700000,0.0736100000,24352010.3104200810,327033794.3144490123
172,DOME-USDC,1679327160021,2023-03-20 23:46:00.021,0.7042000000,13.8462000000,59010.6423962288,0.0014200000,0.0014800000,0.0013000000,0.0014300000,59199.8894465000,42322985.0099999979
173,DOME-USDT,1679327163406,2023-03-20 23:46:03.406,0.7042000000,14.7287000000,1720773.2385371977,0.0014200000,0.0014800000,0.0012900000,0.0014300000,1720773.2385371977,1259472394.4197320938
174,DORA-USDT,1679327160015,2023-03-20 23:46:00.015,-0.9451000000,7.2907000000,360065.7226236390,3.2800000000,3.3700000000,3.1410000000,3.2490000000,360065.7226236390,110178.9907110000
175,DOSE-USDT,1679327160020,2023-03-20 23:46:00.020,7.6792000000,53.8462000000,506794.0347006753,0.0058600000,0.0090000000,0.0058500000,0.0063100000,506794.0347006753,73946532.2094790041
176,DOT-BTC,1679327166207,2023-03-20 23:46:06.207,-3.7209000000,4.3191000000,429452.8611122798,0.0002365000,0.0002367000,0.0002269000,0.0002277000,15.3729178563,66600.3674000000
177,DOT-ETH,1679327166006,2023-03-20 23:46:06.006,-1.1292000000,1.7613000000,168400.0653851831,0.0036310000,0.0036400000,0.0035770000,0.0035900000,94.4276747455,26203.0197000000
178,DOT-USDC,1679327162812,2023-03-20 23:46:02.812,-2.1922000000,6.0519000000,771811.3896513162,6.5230000000,6.6240000000,6.2460000000,6.3800000000,774286.5877329860,119902.2573070000
179,DOT-USDT,1679327166306,2023-03-20 23:46:06.306,-2.0769000000,6.1415000000,9963940.9275499135,6.5000000000,6.6020000000,6.2200000000,6.3650000000,9963940.9275499135,1547117.5493280001
180,DYDX-BTC,1679327165707,2023-03-20 23:46:05.707,-5.6037000000,10.6230000000,1958000.9335217546,0.0001004700,0.0001029900,0.0000931000,0.0000948400,70.0896192325,716380.6924000001
181,DYDX-USDC,1679327166013,2023-03-20 23:46:06.013,-4.1546000000,11.7241000000,1145288.1979541469,2.7680000000,2.9160000000,2.6100000000,2.6530000000,1148961.1356544001,420284.2698000000
182,DYDX-USDT,1679327166106,2023-03-20 23:46:06.106,-4.2723000000,11.4956000000,14829758.5056731217,2.7620000000,2.9000000000,2.6010000000,2.6440000000,14829758.5056731217,5430931.9802649999
183,EC-USDT,1679327163812,2023-03-20 23:46:03.812,-3.5587000000,15.1394000000,47255.9166450661,0.0002810000,0.0002890000,0.0002510000,0.0002710000,47255.9166450661,174207089.0277949870
184,EDEN-USDT,1679327160021,2023-03-20 23:46:00.021,-2.0779000000,8.6231000000,13512.1400693572,0.0770000000,0.0781000000,0.0719000000,0.0754000000,13512.1400693572,180122.2539720000
185,EFI-USDT,1679327164413,2023-03-20 23:46:04.413,-0.8485000000,8.4682000000,62831.9876481428,0.0825000000,0.0871000000,0.0803000000,0.0818000000,62831.9876481428,751464.8190530000
186,EGLD-BTC,1679327166011,2023-03-20 23:46:06.011,5.2103000000,9.8972000000,145071.3612807065,0.0015930000,0.0017100000,0.0015560000,0.0016760000,5.1930498600,3213.9828000000
187,EGLD-USDC,1679327163709,2023-03-20 23:46:03.709,6.8306000000,12.8471000000,247141.5269406420,43.9200000000,47.9600000000,42.5000000000,46.9200000000,247934.1094829400,5496.1954900000
188,EGLD-USDT,1679327166213,2023-03-20 23:46:06.213,6.8966000000,13.5417000000,2128067.3121474702,43.7900000000,47.9600000000,42.2400000000,46.8100000000,2128067.3121474702,47002.2346220000
189,EGT-USDT,1679327160021,2023-03-20 23:46:00.021,5.3333000000,12.0000000000,21444.1317051057,0.0003750000,0.0004200000,0.0003750000,0.0003950000,21444.1317051057,53501364.6203579977
190,ELF-BTC,1679327165711,2023-03-20 23:46:05.711,-3.1167000000,4.3680000000,69110.6559716894,0.0000112300,0.0000112300,0.0000107600,0.0000108800,2.4739209666,225032.1360000000
191,ELF-USDT,1679327166009,2023-03-20 23:46:06.009,-1.3916000000,3.4392000000,611141.3259908310,0.3090000000,0.3128000000,0.3024000000,0.3047000000,611141.3259908310,1988494.6721590001
192,ELON-USDT,1679327164506,2023-03-20 23:46:04.506,-2.2297000000,10.0633000000,289499.6916009600,0.0000003588,0.0000003828,0.0000003478,0.0000003508,289499.6916009600,803795371319.0000000000
193,ELT-USDC,1679327164813,2023-03-20 23:46:04.813,6.1678000000,19.7938000000,5171.5076452433,0.0009890000,0.0011620000,0.0009700000,0.0010500000,5188.0926632600,5028200.7699999996
194,ELT-USDT,1679327164813,2023-03-20 23:46:04.813,5.2052000000,19.8545000000,74044.7047059573,0.0009990000,0.0011530000,0.0009620000,0.0010510000,74044.7047059573,71433531.3852999955
195,EM-USDT,1679327164012,2023-03-20 23:46:04.012,-0.9950000000,7.6101000000,110714.2215516577,0.0008040000,0.0008060000,0.0007490000,0.0007960000,110714.2215516577,139409112.2226870060
196,ENJ-BTC,1679327165906,2023-03-20 23:46:05.906,-3.4282000000,9.0909000000,39491.5789843519,0.0000154600,0.0000160800,0.0000147400,0.0000149300,1.4136610900,91871.0000000000
197,ENJ-USDT,1679327164109,2023-03-20 23:46:04.109,-1.6467000000,6.1254000000,1874868.7953238534,0.4251000000,0.4366000000,0.4114000000,0.4181000000,1874868.7953238534,4412879.9635629999
198,ENS-BTC,1679327166111,2023-03-20 23:46:06.111,-3.6277000000,7.1886000000,627112.6658508454,0.0005265000,0.0005353000,0.0004994000,0.0005074000,22.4484509751,43570.0864000000
199,ENS-USDC,1679327162418,2023-03-20 23:46:02.418,-2.4038000000,6.1472000000,268422.9592201940,14.5600000000,14.8500000000,13.9900000000,14.2100000000,269283.7912870000,18732.9421000000
200,ENS-USDT,1679327166207,2023-03-20 23:46:06.207,-2.1379000000,6.4702000000,3617797.8836052800,14.5000000000,14.8100000000,13.9100000000,14.1900000000,3617797.8836052800,252074.8916320000
201,EOS-BTC,1679327166106,2023-03-20 23:46:06.106,3.3254000000,6.8460000000,364661.4899445206,0.0000421000,0.0000437000,0.0000409000,0.0000435000,13.0536122539,309978.1614000000
202,EOS-ETH,1679327162006,2023-03-20 23:46:02.006,5.7011000000,8.8328000000,75295.2470174717,0.0006490000,0.0006900000,0.0006340000,0.0006860000,42.2206195644,63598.0327000000
203,EOS-USDC,1679327166205,2023-03-20 23:46:06.205,4.6224000000,9.6367000000,128322.9033037889,1.1639000000,1.2344000000,1.1259000000,1.2177000000,128734.4346809500,108151.3094000000
204,EOS-USDT,1679327165712,2023-03-20 23:46:05.712,4.7964000000,9.8359000000,26745886.0389086679,1.1592000000,1.2317000000,1.1214000000,1.2148000000,26745886.0389086679,22702883.3735359982
205,ERN-USDT,1679327160007,2023-03-20 23:46:00.007,0.3200000000,5.1771000000,333680.2674669710,1.8750000000,1.9300000000,1.8350000000,1.8810000000,333680.2674669710,177246.7238250000
206,ETC-BTC,1679327165210,2023-03-20 23:46:05.210,-4.2857000000,5.6164000000,173413.0079769250,0.0007700000,0.0007710000,0.0007300000,0.0007370000,6.2075821778,8245.1146700000
207,ETC-ETH,1679327162513,2023-03-20 23:46:02.513,-1.6074000000,3.3679000000,47834.8373897236,0.0118200000,0.0119700000,0.0115800000,0.0116300000,26.8226289355,2286.0006900000
208,ETC-OKB,1679327165212,2023-03-20 23:46:05.212,0.2278000000,5.6604000000,8021.1613420133,0.4390000000,0.4480000000,0.4240000000,0.4400000000,168.6291082800,382.7904300000
209,ETC-USDC,1679327165911,2023-03-20 23:46:05.911,-2.6928000000,7.2245000000,1020207.7992378856,21.2420000000,21.7730000000,20.3060000000,20.6700000000,1023479.6042688000,48525.2043000000
210,ETC-USDT,1679327165809,2023-03-20 23:46:05.809,-2.6998000000,7.4501000000,15330399.6693561338,21.1870000000,21.7350000000,20.2280000000,20.6150000000,15330399.6693561338,728334.6626670000
211,ETH-BTC,1679327164613,2023-03-20 23:46:04.613,-2.6865000000,3.6655000000,14008775.1849325709,0.0651400000,0.0653300000,0.0630200000,0.0633900000,501.4653986194,7834.7627250000
212,ETH-DAI,1679327166213,2023-03-20 23:46:06.213,-1.1847000000,5.8889000000,5356016.2111670198,1797.0100000000,1845.9400000000,1743.2800000000,1775.7200000000,5376341.2510791197,3002.6201800000
213,ETH-EURT,1679327166210,2023-03-20 23:46:06.210,1.2848000000,2.0395000000,5429.4675376711,1669.5000000000,1703.5500000000,1669.5000000000,1690.9500000000,5088.2735500500,2.9872790000
214,ETH-USDC,1679327166212,2023-03-20 23:46:06.212,-1.1805000000,5.9595000000,26457753.5963675007,1797.5200000000,1846.7900000000,1742.9200000000,1776.3000000000,26542603.5763303600,14825.4045450000
215,ETH-USDT,1679327166212,2023-03-20 23:46:06.212,-1.1095000000,6.0160000000,326579064.2066976428,1790.9500000000,1841.0000000000,1736.5300000000,1771.0800000000,326579064.2066976428,183124.0479810000
216,ETHW-BTC,1679327165712,2023-03-20 23:46:05.712,-2.7978000000,4.2289000000,98354.1796433402,0.0001251000,0.0001257000,0.0001206000,0.0001216000,3.5207373414,28618.6917000000
217,ETHW-USDC,1679327161812,2023-03-20 23:46:01.812,-1.3615000000,4.6512000000,126832.0007904806,3.4520000000,3.5100000000,3.3540000000,3.4050000000,127238.7508453000,36993.1815000000
218,ETHW-USDT,1679327166111,2023-03-20 23:46:06.111,-1.3368000000,5.1968000000,2036671.0079429999,3.4410000000,3.5020000000,3.3290000000,3.3950000000,2036671.0079429999,594963.1860000000
219,EURT-USDT,1679327165307,2023-03-20 23:46:05.307,0.3562000000,0.8004000000,7696.0523877000,1.0667000000,1.0705000000,1.0620000000,1.0705000000,7696.0523877000,7212.4236000000
220,FAIR-USDT,1679327166106,2023-03-20 23:46:06.106,-2.1429000000,11.9624000000,145149.0344728606,0.0015400000,0.0016660000,0.0014880000,0.0015070000,145149.0344728606,95072128.3966699988
221,FAME-USDT,1679327163908,2023-03-20 23:46:03.908,-4.2105000000,8.9385000000,25956.0898955450,0.0019000000,0.0019500000,0.0017900000,0.0018200000,25956.0898955450,13965014.1502000000
222,FIL-BTC,1679327160020,2023-03-20 23:46:00.020,-1.7352000000,8.3100000000,385059.6808772480,0.0002190000,0.0002320000,0.0002142000,0.0002152000,13.7837965000,61872.0000000000
223,FIL-ETH,1679327162113,2023-03-20 23:46:02.113,0.8905000000,8.1315000000,142848.7714535773,0.0033690000,0.0036170000,0.0033450000,0.0033990000,80.1001905656,23125.4017000000
224,FIL-USDC,1679327166209,2023-03-20 23:46:06.209,0.2649000000,9.0484000000,129820.0896561130,6.0390000000,6.5320000000,5.9900000000,6.0550000000,130236.4225078790,21058.1470790000
225,FIL-USDT,1679327166205,2023-03-20 23:46:06.205,0.2987000000,9.5614000000,53871932.2126289457,6.0270000000,6.5200000000,5.9510000000,6.0450000000,53871932.2126289457,8716885.5140719991
226,FITFI-USDC,1679327160017,2023-03-20 23:46:00.017,-7.7844000000,12.5828000000,18751.6172914837,0.0167000000,0.0170000000,0.0151000000,0.0154000000,18811.7537027500,1192735.5123999999
227,FITFI-USDT,1679327165812,2023-03-20 23:46:05.812,-7.2727000000,12.5828000000,346676.0810604800,0.0165000000,0.0170000000,0.0151000000,0.0153000000,346676.0810604800,21960223.7166999988
228,FLM-USDC,1679327166015,2023-03-20 23:46:06.015,1.0121000000,5.7851000000,34903.7523655792,0.0988000000,0.1024000000,0.0968000000,0.0998000000,35015.6886521600,351074.2830000000
229,FLM-USDT,1679327161813,2023-03-20 23:46:01.813,1.1156000000,6.0228000000,431791.2278727177,0.0986000000,0.1021000000,0.0963000000,0.0997000000,431791.2278727177,4340083.2874940000
230,FLOKI-USDC,1679327161207,2023-03-20 23:46:01.207,1.0885000000,16.5385000000,780991.2076910451,0.0000384940,0.0000412220,0.0000353720,0.0000389130,783495.8454367400,20291533685.0000000000
231,FLOKI-USDT,1679327166010,2023-03-20 23:46:06.010,1.0761000000,17.3295000000,6795087.6589612123,0.0000383780,0.0000413000,0.0000352000,0.0000387910,6795087.6589612123,176294810217.0000000000
232,FLOW-BTC,1679327161505,2023-03-20 23:46:01.505,-4.0609000000,4.7745000000,22190.0477211838,0.0000394000,0.0000395000,0.0000377000,0.0000378000,0.7943264831,20588.0297000000
233,FLOW-ETH,1679327165008,2023-03-20 23:46:05.008,-3.2787000000,3.3898000000,3096.6427391684,0.0006100000,0.0006100000,0.0005900000,0.0005900000,1.7363934670,2889.1801000000
234,FLOW-USDC,1679327161007,2023-03-20 23:46:01.007,-2.6630000000,6.8269000000,184582.2760745317,1.0890000000,1.1110000000,1.0400000000,1.0600000000,185174.2311840000,172139.2767000000
235,FLOW-USDT,1679327161507,2023-03-20 23:46:01.507,-2.4885000000,7.0463000000,2060464.0474232470,1.0850000000,1.1090000000,1.0360000000,1.0580000000,2060464.0474232470,1919853.3552029999
236,FLR-USDC,1679327164256,2023-03-20 23:46:04.256,-2.0342000000,6.7864000000,183176.7026709341,0.0309700000,0.0321000000,0.0300600000,0.0303400000,183764.1501084000,5981997.4400000004
237,FLR-USDT,1679327160011,2023-03-20 23:46:00.011,-1.9119000000,6.7734000000,639068.9507803000,0.0308600000,0.0320000000,0.0299700000,0.0302700000,639068.9507803000,20858091.3299999982
238,FODL-USDT,1679327160014,2023-03-20 23:46:00.014,-1.8998000000,5.8182000000,16441.7127144462,0.0057900000,0.0058200000,0.0055000000,0.0056800000,16441.7127144462,2910131.7446120000
239,FORTH-USDT,1679327160019,2023-03-20 23:46:00.019,-0.8571000000,5.2478000000,100064.6457803600,3.5000000000,3.6100000000,3.4300000000,3.4700000000,100064.6457803600,28549.4472210000
240,FRONT-USDT,1679327164710,2023-03-20 23:46:04.710,-3.4898000000,12.1225000000,201927.0073976558,0.2493000000,0.2673000000,0.2384000000,0.2406000000,201927.0073976558,797028.4198570000
241,FSN-USDT,1679327160009,2023-03-20 23:46:00.009,-0.5606000000,6.9238000000,53045.0766549207,0.3211000000,0.3243000000,0.3033000000,0.3193000000,53045.0766549207,167963.4980340000
242,FTM-USDC,1679327166311,2023-03-20 23:46:06.311,-2.4254000000,12.0835000000,368132.0155114324,0.5030000000,0.5315000000,0.4742000000,0.4908000000,369312.6143867700,738638.8696000000
243,FTM-USDT,1679327165911,2023-03-20 23:46:05.911,-2.5886000000,12.4656000000,23750191.8700821586,0.5022000000,0.5305000000,0.4717000000,0.4892000000,23750191.8700821586,47590215.4673720002
244,GALA-USDC,1679327164506,2023-03-20 23:46:04.506,-2.5137000000,11.7540000000,80957.8971785060,0.0473400000,0.0492500000,0.0440700000,0.0461500000,81217.5290451500,1747743.1995999999
245,GALA-USDT,1679327166013,2023-03-20 23:46:06.013,-3.0169000000,12.4858000000,13233094.7920609675,0.0474000000,0.0493700000,0.0438900000,0.0459700000,13233094.7920609675,283731459.5048900247
246,GALFT-USDC,1679327164007,2023-03-20 23:46:04.007,-3.8251000000,8.2777000000,12358.6431754684,4.2090000000,4.3820000000,4.0470000000,4.0480000000,12398.2773274000,2979.6343000000
247,GALFT-USDT,1679327160015,2023-03-20 23:46:00.015,-4.9669000000,12.8147000000,58087.5966859000,4.2280000000,4.4810000000,3.9720000000,4.0180000000,58087.5966859000,13991.6481000000
248,GARI-USDC,1679327166205,2023-03-20 23:46:06.205,1.3699000000,3.4247000000,3276.1037178224,0.0584000000,0.0604000000,0.0584000000,0.0592000000,3286.6101780100,55406.6865000000
249,GARI-USDT,1679327166111,2023-03-20 23:46:06.111,1.3722000000,4.1166000000,23273.4522278566,0.0583000000,0.0607000000,0.0583000000,0.0591000000,23273.4522278566,392435.4390040000
250,GAS-BTC,1679327165605,2023-03-20 23:46:05.605,-4.2243000000,11.1380000000,71320.9681119394,0.0001302000,0.0001377000,0.0001239000,0.0001247000,2.5530424489,19693.6970200000
251,GAS-ETH,1679327165411,2023-03-20 23:46:05.411,-1.5000000000,9.1837000000,80629.1985783938,0.0020000000,0.0021400000,0.0019600000,0.0019700000,45.2115485878,22409.6039900000
252,GAS-USDT,1679327165307,2023-03-20 23:46:05.307,-3.2357000000,10.3030000000,81974.8692820310,3.5850000000,3.8220000000,3.4650000000,3.4690000000,81974.8692820310,22645.4143090000
253,GEAR-USDC,1679327160014,2023-03-20 23:46:00.014,-2.2606000000,2.7267000000,184.2943467794,0.0150400000,0.0150700000,0.0146700000,0.0147000000,184.8853785000,12412.9700000000
254,GEAR-USDT,1679327165509,2023-03-20 23:46:05.509,-2.9255000000,5.8702000000,16068.1271834000,0.0150400000,0.0153300000,0.0144800000,0.0146000000,16068.1271834000,1086468.2700000000
255,GF-USDT,1679327160018,2023-03-20 23:46:00.018,-1.0384000000,6.9296000000,526041.6106564279,0.0963000000,0.1003000000,0.0938000000,0.0953000000,526041.6106564279,5458831.4607199999
256,GFT-USDC,1679327160010,2023-03-20 23:46:00.010,-3.0488000000,16.2637000000,277136.2089979435,0.0492000000,0.0529000000,0.0455000000,0.0477000000,278024.9844449900,5672963.2110000001
257,GFT-USDT,1679327164912,2023-03-20 23:46:04.912,-3.4553000000,17.0732000000,2264210.8588358499,0.0492000000,0.0528000000,0.0451000000,0.0475000000,2264210.8588358499,46345765.0595000014
258,GHST-ETH,1679327161805,2023-03-20 23:46:01.805,3.0667000000,8.5714000000,856057.7822584460,0.0007500000,0.0007980000,0.0007350000,0.0007730000,480.0208695974,625128.7630000000
259,GHST-USDT,1679327160011,2023-03-20 23:46:00.011,1.7870000000,10.3315000000,914056.2288034339,1.3430000000,1.4310000000,1.2970000000,1.3670000000,914056.2288034339,669301.3717510001
260,GLM-USDT,1679327166111,2023-03-20 23:46:06.111,-0.3976000000,5.4545000000,103580.1527163501,0.2515000000,0.2610000000,0.2475000000,0.2505000000,103580.1527163501,406920.1964570000
261,GLMR-USDC,1679327160008,2023-03-20 23:46:00.008,-5.2074000000,9.5594000000,77540.9701079851,0.4244000000,0.4401000000,0.4017000000,0.4023000000,77789.6438941400,186080.3989000000
262,GLMR-USDT,1679327160021,2023-03-20 23:46:00.021,-5.1724000000,9.4203000000,930106.9109667217,0.4234000000,0.4379000000,0.4002000000,0.4015000000,930106.9109667217,2224830.9372490002
263,GM-USDT,1679327166106,2023-03-20 23:46:06.106,-4.9211000000,9.9000000000,64959.6163548400,0.0000107700,0.0000109900,0.0000100000,0.0000102400,64959.6163548400,6167186672.0000000000
264,GMT-USDC,1679327165909,2023-03-20 23:46:05.909,-0.6775000000,8.9531000000,3306.9984389536,0.4428000000,0.4600000000,0.4222000000,0.4398000000,3317.6039784700,7461.3742000000
265,GMT-USDT,1679327166012,2023-03-20 23:46:06.012,-1.3501000000,9.4456000000,6467279.0986475600,0.4444000000,0.4600000000,0.4203000000,0.4384000000,6467279.0986475600,14709950.9967000000
266,GMX-USDC,1679327166008,2023-03-20 23:46:06.008,1.3896000000,6.7349000000,1229480.3303591104,80.6000000000,84.4700000000,79.1400000000,81.7200000000,1233423.2721140001,15036.4409000000
267,GMX-USDT,1679327162207,2023-03-20 23:46:02.207,1.4677000000,7.5685000000,4887774.3575999998,80.4000000000,84.8500000000,78.8800000000,81.5800000000,4887774.3575999998,59616.1464000000
268,GOAL-USDC,1679327160018,2023-03-20 23:46:00.018,-5.0345000000,8.2753000000,58732.8429068152,0.2463000000,0.2486000000,0.2296000000,0.2339000000,58921.1990545000,246381.9330000000
269,GOAL-USDT,1679327160014,2023-03-20 23:46:00.014,-4.9207000000,9.5050000000,164082.6303767000,0.2459000000,0.2500000000,0.2283000000,0.2338000000,164082.6303767000,689175.0200000000
270,GODS-USDC,1679327160013,2023-03-20 23:46:00.013,-4.9556000000,11.8792000000,29608.3914300800,0.2704000000,0.2816000000,0.2517000000,0.2570000000,29703.3455013100,111422.7384000000
271,GODS-USDT,1679327166010,2023-03-20 23:46:06.010,-4.8627000000,12.1805000000,350862.4496256081,0.2694000000,0.2809000000,0.2504000000,0.2563000000,350862.4496256081,1322410.5013260001
272,GOG-USDT,1679327166205,2023-03-20 23:46:06.205,-1.0738000000,12.6761000000,45453.0670739882,0.0745000000,0.0800000000,0.0710000000,0.0737000000,45453.0670739882,602401.8751980000
273,GRT-BTC,1679327162707,2023-03-20 23:46:02.707,-6.0137000000,11.6883000000,83201.7655523984,0.0000058200,0.0000060200,0.0000053900,0.0000054700,2.9783336500,530738.0000000000
274,GRT-USDC,1679327163213,2023-03-20 23:46:03.213,-4.7293000000,13.8118000000,347594.3253379431,0.1607000000,0.1681000000,0.1477000000,0.1531000000,348709.0598687000,2213223.9037000001
275,GRT-USDT,1679327166210,2023-03-20 23:46:06.210,-4.4972000000,14.2177000000,5371533.5780668706,0.1601000000,0.1679000000,0.1470000000,0.1529000000,5371533.5780668706,34234023.1053209975
276,HBAR-BTC,1679327161914,2023-03-20 23:46:01.914,-2.9787000000,4.8889000000,35191.9463361188,0.0000023500,0.0000023600,0.0000022500,0.0000022800,1.2597492047,549382.6773000000
277,HBAR-USDC,1679327161206,2023-03-20 23:46:01.206,-1.0819000000,8.3062000000,101209.7277530820,0.0647000000,0.0665000000,0.0614000000,0.0640000000,101534.3072129600,1583518.0268000001
278,HBAR-USDT,1679327166109,2023-03-20 23:46:06.109,-1.2384000000,8.1433000000,1424791.9604778334,0.0646000000,0.0664000000,0.0614000000,0.0638000000,1424791.9604778334,22260653.5846249983
279,HC-BTC,1679327165806,2023-03-20 23:46:05.806,1.9284000000,5.7143000000,182.6593424758,0.0000036300,0.0000037000,0.0000035000,0.0000037000,0.0065385688,1809.1397000000
