Datetime,Timestamp,Open,High,Low,Close,VolumeNum,VolumeCurrency,VolumeQuote,KlineConfirm,Symbol
2022-07-26,1658764800000,0.03,0.03,0.0287,0.029,4123073.8131,120604.7744,120604.7744,1,CSPR-USDC
2022-07-27,1658851200000,0.0292,0.0302,0.0289,0.0298,9367591.1504,276297.6844,276297.6844,1,CSPR-USDC
2022-07-28,1658937600000,0.0297,0.03195,0.0296,0.03168,8565063.3682,265063.3308,265063.3308,1,CSPR-USDC
2022-07-29,1659024000000,0.03168,0.03281,0.03005,0.03117,9293194.2597,292462.296,292462.296,1,CSPR-USDC
2022-07-30,1659110400000,0.03118,0.03325,0.03052,0.03276,6533410.3206,206611.2234,206611.2234,1,CSPR-USDC
2022-07-31,1659196800000,0.03275,0.0336,0.03209,0.03306,6941977.0728,227594.0187,227594.0187,1,CSPR-USDC
2022-08-01,1659283200000,0.03306,0.03319,0.03148,0.03205,5199022.0593,168201.7207,168201.7207,1,CSPR-USDC
2022-08-02,1659369600000,0.03204,0.0321,0.02985,0.03091,5739082.37,176472.5031,176472.5031,1,CSPR-USDC
2022-08-03,1659456000000,0.03091,0.03184,0.03004,0.03149,4030330.5848,124389.7464,124389.7464,1,CSPR-USDC
2022-08-04,1659542400000,0.0315,0.03318,0.03047,0.03118,2967605.736,92107.6683,92107.6683,1,CSPR-USDC
2022-08-05,1659628800000,0.03117,0.03201,0.03044,0.03121,3642975.1424,114280.761,114280.761,1,CSPR-USDC
2022-08-06,1659715200000,0.03121,0.03211,0.03112,0.03181,2767431.32,87544.8505,87544.8505,1,CSPR-USDC
2022-08-07,1659801600000,0.0318,0.03448,0.03127,0.03404,4823842.8126,156967.8527,156967.8527,1,CSPR-USDC
2022-08-08,1659888000000,0.03404,0.03407,0.03286,0.03356,6345177.1211,213003.7514,213003.7514,1,CSPR-USDC
2022-08-09,1659974400000,0.03358,0.039,0.03336,0.03388,13888873.014,499230.4772,499230.4772,1,CSPR-USDC
2022-08-10,1660060800000,0.03387,0.03829,0.03387,0.03679,13991422.5449,506360.9078,506360.9078,1,CSPR-USDC
2022-08-11,1660147200000,0.03679,0.054,0.0352,0.03724,9459733.5408,349419.7501,349419.7501,1,CSPR-USDC
2022-08-12,1660233600000,0.03725,0.03905,0.03601,0.03751,6320460.8974,236451.0364,236451.0364,1,CSPR-USDC
2022-08-13,1660320000000,0.0375,0.03777,0.0364,0.03746,4066711.6963,151582.9724,151582.9724,1,CSPR-USDC
2022-08-14,1660406400000,0.03746,0.03756,0.03529,0.03593,3753881.4154,137306.9379,137306.9379,1,CSPR-USDC
2022-08-15,1660492800000,0.03593,0.03607,0.03395,0.03472,5514628.4708,192960.7744,192960.7744,1,CSPR-USDC
2022-08-16,1660579200000,0.03473,0.03821,0.03466,0.03711,14544084.2877,533406.302,533406.302,1,CSPR-USDC
2022-08-17,1660665600000,0.03709,0.03802,0.03374,0.03509,9198901.4508,330892.8743,330892.8743,1,CSPR-USDC
2022-08-18,1660752000000,0.03507,0.03679,0.03231,0.03271,13892176.2264,472643.9395,472643.9395,1,CSPR-USDC
2022-08-19,1660838400000,0.03272,0.03276,0.00016,0.02974,15084006.2406,447769.5845,447769.5845,1,CSPR-USDC
2022-08-20,1660924800000,0.02973,0.0314,0.02849,0.02949,11048642.1787,332035.7096,332035.7096,1,CSPR-USDC
