Datetime,Timestamp,Open,High,Low,Close,VolumeNum,VolumeCurrency,VolumeQuote,KlineConfirm,Symbol
2022-06-07,1654531200000,0.014,0.01498,0.014,0.01449,983151.09,14234.89,14234.89,1,USTC-USDC
2022-06-08,1654617600000,0.01446,0.0148,0.01166,0.01188,12207044.51,155420.02,155420.02,1,USTC-USDC
2022-06-09,1654704000000,0.01193,0.01306,0.00864,0.01049,18198158.28,194071.4,194071.4,1,USTC-USDC
2022-06-10,1654790400000,0.0106,0.0128,0.00975,0.00998,13906283.76,155165.22,155165.22,1,USTC-USDC
2022-06-11,1654876800000,0.00999,0.01013,0.00844,0.00863,5686319.91,53405.39,53405.39,1,USTC-USDC
2022-06-12,1654963200000,0.00869,0.01233,0.00791,0.01036,9294108.72,88183.31,88183.31,1,USTC-USDC
2022-06-13,1655049600000,0.01038,0.01079,0.0079,0.0085,12991253.27,113979.66,113979.66,1,USTC-USDC
2022-06-14,1655136000000,0.00851,0.00897,0.00771,0.00825,6899283.5,57536.66,57536.66,1,USTC-USDC
2022-06-15,1655222400000,0.00825,0.00831,0.00685,0.00709,6534083.08,49150.45,49150.45,1,USTC-USDC
2022-06-16,1655308800000,0.00709,0.04343,0.00663,0.00721,7444704.3,57422.19,57422.19,1,USTC-USDC
2022-06-17,1655395200000,0.00719,0.00776,0.00683,0.00731,6886729.74,49892.76,49892.76,1,USTC-USDC
2022-06-18,1655481600000,0.00731,0.00753,0.00648,0.00659,5414782.71,38087.56,38087.56,1,USTC-USDC
2022-06-19,1655568000000,0.00659,0.00687,0.00593,0.00668,8252789.95,53365.65,53365.65,1,USTC-USDC
2022-06-20,1655654400000,0.00668,0.01106,0.00664,0.00905,35210180.93,309231.08,309231.08,1,USTC-USDC
2022-06-21,1655740800000,0.00911,0.00912,0.00795,0.00837,12223182.04,102732.32,102732.32,1,USTC-USDC
2022-06-22,1655827200000,0.00837,0.00909,0.00776,0.00816,9924382.62,81924.47,81924.47,1,USTC-USDC
