Datetime,Timestamp,Open,High,Low,Close,VolumeNum,VolumeCurrency,VolumeQuote,KlineConfirm,Symbol
2021-03-29,1616947200000,0.070000,0.120000,0.070000,0.089880,76943454.494424,7173125.696841,7173125.696841,1,CELR-USDT
2021-03-30,1617033600000,0.089910,0.094560,0.083570,0.088710,183216692.776065,16382616.098435,16382616.098435,1,CELR-USDT
2021-03-31,1617120000000,0.088790,0.095000,0.075630,0.083900,219904887.308910,19349967.883827,19349967.883827,1,CELR-USDT
2021-04-01,1617206400000,0.083870,0.087360,0.078250,0.081180,178689097.001656,14673368.479197,14673368.479197,1,CELR-USDT
2021-04-02,1617292800000,0.081270,0.088000,0.076160,0.082920,192868254.055321,15750344.861946,15750344.861946,1,CELR-USDT
2021-04-03,1617379200000,0.082880,0.086890,0.079150,0.085450,168098565.936285,13925821.938214,13925821.938214,1,CELR-USDT
2021-04-04,1617465600000,0.085400,0.085720,0.072910,0.078320,174143532.261994,13622157.203948,13622157.203948,1,CELR-USDT
2021-04-05,1617552000000,0.078360,0.081000,0.072000,0.078160,190779734.322778,14668928.177639,14668928.177639,1,CELR-USDT
2021-04-06,1617638400000,0.078130,0.079290,0.067000,0.071540,159243225.945147,11782343.202686,11782343.202686,1,CELR-USDT
2021-04-07,1617724800000,0.071550,0.075340,0.053470,0.062240,243920622.655148,15679486.046970,15679486.046970,1,CELR-USDT
2021-04-08,1617811200000,0.062230,0.070350,0.059710,0.067040,225377313.696295,14861367.913629,14861367.913629,1,CELR-USDT
2021-04-09,1617897600000,0.067050,0.075000,0.067050,0.070350,202107184.421411,14544839.169962,14544839.169962,1,CELR-USDT
2021-04-10,1617984000000,0.070390,0.073390,0.065350,0.065640,151046625.145311,10385486.282176,10385486.282176,1,CELR-USDT
2021-04-11,1618070400000,0.065640,0.067980,0.060600,0.064480,147429261.164772,9446755.008471,9446755.008471,1,CELR-USDT
2021-04-12,1618156800000,0.064480,0.066200,0.060560,0.060780,109889225.531923,6976647.864268,6976647.864268,1,CELR-USDT
2021-04-13,1618243200000,0.060740,0.064770,0.059070,0.062680,123221257.517600,7583562.580762,7583562.580762,1,CELR-USDT
2021-04-14,1618329600000,0.062720,0.073500,0.059650,0.070480,279357161.467663,18769632.628685,18769632.628685,1,CELR-USDT
2021-04-15,1618416000000,0.070390,0.085000,0.068140,0.073800,429123861.812452,32909407.757421,32909407.757421,1,CELR-USDT
2021-04-16,1618502400000,0.073760,0.076850,0.064630,0.068240,217455729.634104,15457363.256986,15457363.256986,1,CELR-USDT
2021-04-17,1618588800000,0.068240,0.079510,0.066320,0.070120,195996863.944891,14127550.337412,14127550.337412,1,CELR-USDT
2021-04-18,1618675200000,0.070240,0.073060,0.047650,0.058970,211088424.686509,13067471.517223,13067471.517223,1,CELR-USDT
2021-04-19,1618761600000,0.058820,0.062990,0.052870,0.053500,183813997.008326,10907214.651924,10907214.651924,1,CELR-USDT
2021-04-20,1618848000000,0.053490,0.057830,0.044570,0.052790,288322206.613852,14968117.917780,14968117.917780,1,CELR-USDT
2021-04-21,1618934400000,0.052820,0.058790,0.051970,0.056300,158382895.055585,8729218.087079,8729218.087079,1,CELR-USDT
2021-04-22,1619020800000,0.056300,0.057520,0.050560,0.056850,148478257.464170,7954002.608351,7954002.608351,1,CELR-USDT
2021-04-23,1619107200000,0.056850,0.056920,0.040690,0.044660,267322310.057332,12597161.662055,12597161.662055,1,CELR-USDT
2021-04-24,1619193600000,0.044650,0.048620,0.042930,0.045080,153598552.824123,7009531.399855,7009531.399855,1,CELR-USDT
2021-04-25,1619280000000,0.045080,0.049850,0.041780,0.048450,126659176.354951,5685079.928062,5685079.928062,1,CELR-USDT
2021-04-26,1619366400000,0.048490,0.058770,0.042000,0.058200,304435068.898604,15441119.617073,15441119.617073,1,CELR-USDT
2021-04-27,1619452800000,0.058180,0.063180,0.055020,0.059050,262306011.250344,15531529.032459,15531529.032459,1,CELR-USDT
2021-04-28,1619539200000,0.059060,0.071330,0.058230,0.063640,314020411.089584,20280707.740497,20280707.740497,1,CELR-USDT
2021-04-29,1619625600000,0.063530,0.066220,0.060010,0.062320,192187753.832993,12150621.999880,12150621.999880,1,CELR-USDT
2021-04-30,1619712000000,0.062180,0.065890,0.058600,0.065270,159056903.183268,9991114.168734,9991114.168734,1,CELR-USDT
2021-05-01,1619798400000,0.065230,0.077750,0.064250,0.071810,255601160.041050,17860389.322866,17860389.322866,1,CELR-USDT
2021-05-02,1619884800000,0.071830,0.077400,0.067080,0.068660,197564671.498302,14047150.019114,14047150.019114,1,CELR-USDT
2021-05-03,1619971200000,0.068640,0.073420,0.068390,0.069290,152190823.215892,10849225.221671,10849225.221671,1,CELR-USDT
2021-05-04,1620057600000,0.069250,0.069960,0.058050,0.058990,205045012.907668,13198807.224745,13198807.224745,1,CELR-USDT
2021-05-05,1620144000000,0.058950,0.065050,0.057170,0.063720,165995046.939316,10082112.717403,10082112.717403,1,CELR-USDT
2021-05-06,1620230400000,0.063660,0.064560,0.058600,0.060770,139255997.297094,8521923.400117,8521923.400117,1,CELR-USDT
2021-05-07,1620316800000,0.060680,0.061450,0.055960,0.060630,169189800.586618,9941158.946991,9941158.946991,1,CELR-USDT
