Datetime,Timestamp,Open,High,Low,Close,VolumeNum,VolumeCurrency,VolumeQuote,KlineConfirm,Symbol
2022-03-29,1648483200000,0.00000005,0.000000113,0.0000000117,0.00000006235,58244288827098,4799051,4799051,1,MILO-USDT
2022-03-30,1648569600000,0.00000006236,0.00000008583,0.000000055,0.00000006145,46864403085157,3215204,3215204,1,MILO-USDT
2022-03-31,1648656000000,0.00000006146,0.0000000742,0.00000005908,0.00000006494,29901894676297,1942081,1942081,1,MILO-USDT
2022-04-01,1648742400000,0.00000006495,0.00000008,0.00000006458,0.00000007682,28872046402485,2093650,2093650,1,MILO-USDT
2022-04-02,1648828800000,0.00000007684,0.000000088,0.00000007265,0.00000007545,33631621925489,2687214,2687214,1,MILO-USDT
2022-04-03,1648915200000,0.00000007545,0.0000000794,0.00000007036,0.0000000725,17589423135301,1292781,1292781,1,MILO-USDT
2022-04-04,1649001600000,0.00000007253,0.00000007297,0.00000006065,0.0000000613,26312546336695,1758997,1758997,1,MILO-USDT
2022-04-05,1649088000000,0.00000006129,0.00000007418,0.00000005971,0.00000006227,21094045818770,1415550,1415550,1,MILO-USDT
2022-04-06,1649174400000,0.00000006225,0.00000006683,0.00000005787,0.00000005982,20451911098864,1261335,1261335,1,MILO-USDT
2022-04-07,1649260800000,0.00000005978,0.00000006267,0.00000005397,0.00000006081,18982886637168,1120570,1120570,1,MILO-USDT
2022-04-08,1649347200000,0.00000006049,0.00000007466,0.00000006025,0.00000006813,36005573039846,2451501,2451501,1,MILO-USDT
2022-04-09,1649433600000,0.00000006804,0.00000007186,0.0000000624,0.00000006467,27230962564040,1810950,1810950,1,MILO-USDT
2022-04-10,1649520000000,0.00000006459,0.00000007128,0.00000006456,0.00000007079,14338052477975,965893,965893,1,MILO-USDT
2022-04-11,1649606400000,0.0000000708,0.00000008335,0.000000067,0.00000007835,36040571557801,2737336,2737336,1,MILO-USDT
2022-04-12,1649692800000,0.00000007835,0.0000001,0.00000007801,0.00000008991,65404442010582,5853421,5853421,1,MILO-USDT
2022-04-13,1649779200000,0.00000008991,0.00000008995,0.00000007401,0.00000007812,22932411886213,1855354,1855354,1,MILO-USDT
2022-04-14,1649865600000,0.0000000779,0.0000000823,0.00000007366,0.00000007388,20659488801860,1603953,1603953,1,MILO-USDT
2022-04-15,1649952000000,0.00000007389,0.00000008333,0.00000007234,0.00000007592,14666058115190,1130849,1130849,1,MILO-USDT
2022-04-16,1650038400000,0.0000000759,0.00000007931,0.00000006683,0.00000006684,14795710218531,1082836,1082836,1,MILO-USDT
2022-04-17,1650124800000,0.00000006683,0.00000007233,0.00000006683,0.00000006821,11292271901432,783489,783489,1,MILO-USDT
